UPZMUNCC,yr,wk,cases,OUTBREAK,prev_cases,cases_mean,active_weeks,division_lvl,lag1,lag2,roll3,prev_active,wk_sin,wk_cos
KALIGANJ_SAT,2026,18,0,0,1.0,0.13636363636363635,3,KHULNA,1.0,0.0,2.0,1,-0.9096319953545186,0.41541501300188605
KALIGANJ_SAT,2026,19,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,1.0,1.0,0,-0.7557495743542587,0.6548607339452845
KALIGANJ_SAT,2026,20,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,1.0,0,-0.5406408174555974,0.8412535328311812
KALIGANJ_SAT,2026,21,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
KALIGANJ_SAT,2026,22,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
KALIHATI,2026,1,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
KALIHATI,2026,2,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
KALIHATI,2026,3,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
KALIHATI,2026,4,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
KALIHATI,2026,5,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
KALIHATI,2026,6,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
KALIHATI,2026,7,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
KALIHATI,2026,8,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
KALIHATI,2026,9,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
KALIHATI,2026,10,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
KALIHATI,2026,11,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
KALIHATI,2026,12,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
KALIHATI,2026,13,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
KALIHATI,2026,14,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
KALIHATI,2026,15,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
KALIHATI,2026,16,1,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
KALIHATI,2026,17,1,0,1.0,0.09090909090909091,2,DHAKA,1.0,0.0,1.0,1,-0.9898214418809328,0.14231483827328487
KALIHATI,2026,18,0,0,1.0,0.09090909090909091,2,DHAKA,1.0,1.0,2.0,1,-0.9096319953545186,0.41541501300188605
KALIHATI,2026,19,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,1.0,2.0,0,-0.7557495743542587,0.6548607339452845
KALIHATI,2026,20,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,1.0,0,-0.5406408174555974,0.8412535328311812
KALIHATI,2026,21,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
KALIHATI,2026,22,0,0,0.0,0.09090909090909091,2,DHAKA,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
KALKINI,2026,1,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
KALKINI,2026,2,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
KALKINI,2026,3,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
KALKINI,2026,4,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
KALKINI,2026,5,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
KALKINI,2026,6,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
KALKINI,2026,7,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
KALKINI,2026,8,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
KALKINI,2026,9,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
KALKINI,2026,10,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
KALKINI,2026,11,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
KALKINI,2026,12,0,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
KALKINI,2026,13,1,0,0.0,0.7272727272727273,8,DHAKA,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
KALKINI,2026,14,3,1,1.0,0.7272727272727273,8,DHAKA,1.0,0.0,1.0,1,-0.7557495743542582,-0.6548607339452852
KALKINI,2026,15,1,0,3.0,0.7272727272727273,8,DHAKA,3.0,1.0,4.0,1,-0.909631995354518,-0.41541501300188716
KALKINI,2026,16,4,1,1.0,0.7272727272727273,8,DHAKA,1.0,3.0,5.0,1,-0.9898214418809327,-0.14231483827328523
KALKINI,2026,17,1,0,4.0,0.7272727272727273,8,DHAKA,4.0,1.0,8.0,1,-0.9898214418809328,0.14231483827328487
KALKINI,2026,18,1,0,1.0,0.7272727272727273,8,DHAKA,1.0,4.0,6.0,1,-0.9096319953545186,0.41541501300188605
KALKINI,2026,19,2,1,1.0,0.7272727272727273,8,DHAKA,1.0,1.0,6.0,1,-0.7557495743542587,0.6548607339452845
KALKINI,2026,20,0,0,2.0,0.7272727272727273,8,DHAKA,2.0,1.0,4.0,1,-0.5406408174555974,0.8412535328311812
KALKINI,2026,21,3,1,0.0,0.7272727272727273,8,DHAKA,0.0,2.0,3.0,0,-0.2817325568414298,0.9594929736144974
KALKINI,2026,22,0,0,3.0,0.7272727272727273,8,DHAKA,3.0,0.0,5.0,1,-1.133107779529596e-15,1.0
KALMAKANDA,2026,1,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
KALMAKANDA,2026,2,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
KALMAKANDA,2026,3,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
KALMAKANDA,2026,4,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
KALMAKANDA,2026,5,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
KALMAKANDA,2026,6,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
KALMAKANDA,2026,7,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
KALMAKANDA,2026,8,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
KALMAKANDA,2026,9,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
KALMAKANDA,2026,10,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
KALMAKANDA,2026,11,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
KALMAKANDA,2026,12,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
KALMAKANDA,2026,13,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
KALMAKANDA,2026,14,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
KALMAKANDA,2026,15,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
KALMAKANDA,2026,16,3,1,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
KALMAKANDA,2026,17,1,0,3.0,0.3181818181818182,4,MYMENSINGH,3.0,0.0,3.0,1,-0.9898214418809328,0.14231483827328487
KALMAKANDA,2026,18,0,0,1.0,0.3181818181818182,4,MYMENSINGH,1.0,3.0,4.0,1,-0.9096319953545186,0.41541501300188605
KALMAKANDA,2026,19,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,1.0,4.0,0,-0.7557495743542587,0.6548607339452845
KALMAKANDA,2026,20,2,1,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,1.0,0,-0.5406408174555974,0.8412535328311812
KALMAKANDA,2026,21,0,0,2.0,0.3181818181818182,4,MYMENSINGH,2.0,0.0,2.0,1,-0.2817325568414298,0.9594929736144974
KALMAKANDA,2026,22,1,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,2.0,2.0,0,-1.133107779529596e-15,1.0
KAMALGANJ,2026,1,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
KAMALGANJ,2026,2,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
KAMALGANJ,2026,3,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
KAMALGANJ,2026,4,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
KAMALGANJ,2026,5,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
KAMALGANJ,2026,6,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
KAMALGANJ,2026,7,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
KAMALGANJ,2026,8,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
KAMALGANJ,2026,9,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
KAMALGANJ,2026,10,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
KAMALGANJ,2026,11,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
KAMALGANJ,2026,12,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
KAMALGANJ,2026,13,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
KAMALGANJ,2026,14,1,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
KAMALGANJ,2026,15,1,0,1.0,0.13636363636363635,3,SYLHET,1.0,0.0,1.0,1,-0.909631995354518,-0.41541501300188716
KAMALGANJ,2026,16,1,0,1.0,0.13636363636363635,3,SYLHET,1.0,1.0,2.0,1,-0.9898214418809327,-0.14231483827328523
KAMALGANJ,2026,17,0,0,1.0,0.13636363636363635,3,SYLHET,1.0,1.0,3.0,1,-0.9898214418809328,0.14231483827328487
KAMALGANJ,2026,18,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,1.0,2.0,0,-0.9096319953545186,0.41541501300188605
KAMALGANJ,2026,19,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,1.0,0,-0.7557495743542587,0.6548607339452845
KAMALGANJ,2026,20,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
KAMALGANJ,2026,21,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
KAMALGANJ,2026,22,0,0,0.0,0.13636363636363635,3,SYLHET,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
KAMARKHANDA,2026,1,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
KAMARKHANDA,2026,2,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
KAMARKHANDA,2026,3,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
KAMARKHANDA,2026,4,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
KAMARKHANDA,2026,5,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
KAMARKHANDA,2026,6,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
KAMARKHANDA,2026,7,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
KAMARKHANDA,2026,8,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
KAMARKHANDA,2026,9,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
KAMARKHANDA,2026,10,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
KAMARKHANDA,2026,11,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
KAMARKHANDA,2026,12,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
KAMARKHANDA,2026,13,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
KAMARKHANDA,2026,14,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
KAMARKHANDA,2026,15,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
KAMARKHANDA,2026,16,1,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
KAMARKHANDA,2026,17,1,0,1.0,0.09090909090909091,2,RAJSHAHI,1.0,0.0,1.0,1,-0.9898214418809328,0.14231483827328487
KAMARKHANDA,2026,18,0,0,1.0,0.09090909090909091,2,RAJSHAHI,1.0,1.0,2.0,1,-0.9096319953545186,0.41541501300188605
KAMARKHANDA,2026,19,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,1.0,2.0,0,-0.7557495743542587,0.6548607339452845
KAMARKHANDA,2026,20,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,1.0,0,-0.5406408174555974,0.8412535328311812
KAMARKHANDA,2026,21,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
KAMARKHANDA,2026,22,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
KANAIGHAT,2026,1,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
KANAIGHAT,2026,2,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
KANAIGHAT,2026,3,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
KANAIGHAT,2026,4,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
KANAIGHAT,2026,5,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
KANAIGHAT,2026,6,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
KANAIGHAT,2026,7,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
KANAIGHAT,2026,8,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
KANAIGHAT,2026,9,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
KANAIGHAT,2026,10,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
KANAIGHAT,2026,11,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
KANAIGHAT,2026,12,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
KANAIGHAT,2026,13,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
KANAIGHAT,2026,14,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
KANAIGHAT,2026,15,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
KANAIGHAT,2026,16,1,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
KANAIGHAT,2026,17,2,1,1.0,0.13636363636363635,2,SYLHET,1.0,0.0,1.0,1,-0.9898214418809328,0.14231483827328487
KANAIGHAT,2026,18,0,0,2.0,0.13636363636363635,2,SYLHET,2.0,1.0,3.0,1,-0.9096319953545186,0.41541501300188605
KANAIGHAT,2026,19,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,2.0,3.0,0,-0.7557495743542587,0.6548607339452845
KANAIGHAT,2026,20,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,2.0,0,-0.5406408174555974,0.8412535328311812
KANAIGHAT,2026,21,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
KANAIGHAT,2026,22,0,0,0.0,0.13636363636363635,2,SYLHET,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
KANTHALIA,2026,1,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
KANTHALIA,2026,2,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
KANTHALIA,2026,3,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
KANTHALIA,2026,4,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
KANTHALIA,2026,5,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
KANTHALIA,2026,6,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
KANTHALIA,2026,7,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
KANTHALIA,2026,8,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
KANTHALIA,2026,9,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
KANTHALIA,2026,10,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
KANTHALIA,2026,11,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
KANTHALIA,2026,12,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
KANTHALIA,2026,13,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
KANTHALIA,2026,14,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
KANTHALIA,2026,15,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
KANTHALIA,2026,16,2,1,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
KANTHALIA,2026,17,0,0,2.0,0.13636363636363635,2,BARISAL,2.0,0.0,2.0,1,-0.9898214418809328,0.14231483827328487
KANTHALIA,2026,18,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,2.0,2.0,0,-0.9096319953545186,0.41541501300188605
KANTHALIA,2026,19,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,2.0,0,-0.7557495743542587,0.6548607339452845
KANTHALIA,2026,20,1,0,0.0,0.13636363636363635,2,BARISAL,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
KANTHALIA,2026,21,0,0,1.0,0.13636363636363635,2,BARISAL,1.0,0.0,1.0,1,-0.2817325568414298,0.9594929736144974
KANTHALIA,2026,22,0,0,0.0,0.13636363636363635,2,BARISAL,0.0,1.0,1.0,0,-1.133107779529596e-15,1.0
KAPASIA,2026,1,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
KAPASIA,2026,2,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
KAPASIA,2026,3,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
KAPASIA,2026,4,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
KAPASIA,2026,5,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
KAPASIA,2026,6,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
KAPASIA,2026,7,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
KAPASIA,2026,8,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
KAPASIA,2026,9,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
KAPASIA,2026,10,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
KAPASIA,2026,11,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
KAPASIA,2026,12,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
KAPASIA,2026,13,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
KAPASIA,2026,14,3,1,0.0,0.36363636363636365,5,DHAKA,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
KAPASIA,2026,15,1,0,3.0,0.36363636363636365,5,DHAKA,3.0,0.0,3.0,1,-0.909631995354518,-0.41541501300188716
KAPASIA,2026,16,0,0,1.0,0.36363636363636365,5,DHAKA,1.0,3.0,4.0,1,-0.9898214418809327,-0.14231483827328523
KAPASIA,2026,17,1,0,0.0,0.36363636363636365,5,DHAKA,0.0,1.0,4.0,0,-0.9898214418809328,0.14231483827328487
KAPASIA,2026,18,0,0,1.0,0.36363636363636365,5,DHAKA,1.0,0.0,2.0,1,-0.9096319953545186,0.41541501300188605
KAPASIA,2026,19,2,1,0.0,0.36363636363636365,5,DHAKA,0.0,1.0,1.0,0,-0.7557495743542587,0.6548607339452845
KAPASIA,2026,20,1,0,2.0,0.36363636363636365,5,DHAKA,2.0,0.0,3.0,1,-0.5406408174555974,0.8412535328311812
KAPASIA,2026,21,0,0,1.0,0.36363636363636365,5,DHAKA,1.0,2.0,3.0,1,-0.2817325568414298,0.9594929736144974
KAPASIA,2026,22,0,0,0.0,0.36363636363636365,5,DHAKA,0.0,1.0,3.0,0,-1.133107779529596e-15,1.0
KAPTAI,2026,1,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
KAPTAI,2026,2,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
KAPTAI,2026,3,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
KAPTAI,2026,4,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
KAPTAI,2026,5,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
KAPTAI,2026,6,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
KAPTAI,2026,7,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
KAPTAI,2026,8,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
KAPTAI,2026,9,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
KAPTAI,2026,10,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
KAPTAI,2026,11,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
KAPTAI,2026,12,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
KAPTAI,2026,13,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
