DISTRICT,yr,wk,cases,OUTBREAK,prev_cases,cases_mean,active_weeks,division_lvl,lag1,lag2,roll3,prev_active,wk_sin,wk_cos
DINAJPUR,2026,22,0,0,0.0,0.2727272727272727,5,RANGPUR,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
FARIDPUR,2026,1,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
FARIDPUR,2026,2,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
FARIDPUR,2026,3,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
FARIDPUR,2026,4,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
FARIDPUR,2026,5,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
FARIDPUR,2026,6,1,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
FARIDPUR,2026,7,0,0,1.0,1.8181818181818181,12,DHAKA,1.0,0.0,1.0,1,0.9096319953545184,-0.4154150130018863
FARIDPUR,2026,8,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,1.0,1.0,0,0.7557495743542583,-0.654860733945285
FARIDPUR,2026,9,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,1.0,0,0.5406408174555978,-0.8412535328311811
FARIDPUR,2026,10,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
FARIDPUR,2026,11,2,1,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
FARIDPUR,2026,12,0,0,2.0,1.8181818181818181,12,DHAKA,2.0,0.0,2.0,1,-0.2817325568414294,-0.9594929736144975
FARIDPUR,2026,13,2,1,0.0,1.8181818181818181,12,DHAKA,0.0,2.0,2.0,0,-0.5406408174555976,-0.8412535328311812
FARIDPUR,2026,14,2,1,2.0,1.8181818181818181,12,DHAKA,2.0,0.0,4.0,1,-0.7557495743542582,-0.6548607339452852
FARIDPUR,2026,15,12,1,2.0,1.8181818181818181,12,DHAKA,2.0,2.0,4.0,1,-0.909631995354518,-0.41541501300188716
FARIDPUR,2026,16,4,1,12.0,1.8181818181818181,12,DHAKA,12.0,2.0,16.0,1,-0.9898214418809327,-0.14231483827328523
FARIDPUR,2026,17,2,1,4.0,1.8181818181818181,12,DHAKA,4.0,12.0,18.0,1,-0.9898214418809328,0.14231483827328487
FARIDPUR,2026,18,5,1,2.0,1.8181818181818181,12,DHAKA,2.0,4.0,18.0,1,-0.9096319953545186,0.41541501300188605
FARIDPUR,2026,19,4,1,5.0,1.8181818181818181,12,DHAKA,5.0,2.0,11.0,1,-0.7557495743542587,0.6548607339452845
FARIDPUR,2026,20,1,0,4.0,1.8181818181818181,12,DHAKA,4.0,5.0,11.0,1,-0.5406408174555974,0.8412535328311812
FARIDPUR,2026,21,3,1,1.0,1.8181818181818181,12,DHAKA,1.0,4.0,10.0,1,-0.2817325568414298,0.9594929736144974
FARIDPUR,2026,22,2,1,3.0,1.8181818181818181,12,DHAKA,3.0,1.0,8.0,1,-1.133107779529596e-15,1.0
FENI,2026,1,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
FENI,2026,2,1,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
FENI,2026,3,0,0,1.0,0.7727272727272727,6,CHITTAGONG,1.0,0.0,1.0,1,0.7557495743542583,0.6548607339452851
FENI,2026,4,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,1.0,1.0,0,0.9096319953545183,0.41541501300188644
FENI,2026,5,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,1.0,0,0.9898214418809327,0.14231483827328512
FENI,2026,6,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
FENI,2026,7,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
FENI,2026,8,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
FENI,2026,9,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
FENI,2026,10,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
FENI,2026,11,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
FENI,2026,12,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
FENI,2026,13,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
FENI,2026,14,1,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
FENI,2026,15,0,0,1.0,0.7727272727272727,6,CHITTAGONG,1.0,0.0,1.0,1,-0.909631995354518,-0.41541501300188716
FENI,2026,16,0,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,1.0,1.0,0,-0.9898214418809327,-0.14231483827328523
FENI,2026,17,1,0,0.0,0.7727272727272727,6,CHITTAGONG,0.0,0.0,1.0,0,-0.9898214418809328,0.14231483827328487
FENI,2026,18,0,0,1.0,0.7727272727272727,6,CHITTAGONG,1.0,0.0,1.0,1,-0.9096319953545186,0.41541501300188605
FENI,2026,19,4,1,0.0,0.7727272727272727,6,CHITTAGONG,0.0,1.0,1.0,0,-0.7557495743542587,0.6548607339452845
FENI,2026,20,3,1,4.0,0.7727272727272727,6,CHITTAGONG,4.0,0.0,5.0,1,-0.5406408174555974,0.8412535328311812
FENI,2026,21,7,1,3.0,0.7727272727272727,6,CHITTAGONG,3.0,4.0,7.0,1,-0.2817325568414298,0.9594929736144974
FENI,2026,22,0,0,7.0,0.7727272727272727,6,CHITTAGONG,7.0,3.0,14.0,1,-1.133107779529596e-15,1.0
GAIBANDHA,2026,1,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
GAIBANDHA,2026,2,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
GAIBANDHA,2026,3,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
GAIBANDHA,2026,4,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
GAIBANDHA,2026,5,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
GAIBANDHA,2026,6,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
GAIBANDHA,2026,7,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
GAIBANDHA,2026,8,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
GAIBANDHA,2026,9,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
GAIBANDHA,2026,10,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
GAIBANDHA,2026,11,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
GAIBANDHA,2026,12,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
GAIBANDHA,2026,13,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
GAIBANDHA,2026,14,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
GAIBANDHA,2026,15,1,0,0.0,0.36363636363636365,5,RANGPUR,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
GAIBANDHA,2026,16,3,1,1.0,0.36363636363636365,5,RANGPUR,1.0,0.0,1.0,1,-0.9898214418809327,-0.14231483827328523
GAIBANDHA,2026,17,2,1,3.0,0.36363636363636365,5,RANGPUR,3.0,1.0,4.0,1,-0.9898214418809328,0.14231483827328487
GAIBANDHA,2026,18,0,0,2.0,0.36363636363636365,5,RANGPUR,2.0,3.0,6.0,1,-0.9096319953545186,0.41541501300188605
GAIBANDHA,2026,19,1,0,0.0,0.36363636363636365,5,RANGPUR,0.0,2.0,5.0,0,-0.7557495743542587,0.6548607339452845
GAIBANDHA,2026,20,1,0,1.0,0.36363636363636365,5,RANGPUR,1.0,0.0,3.0,1,-0.5406408174555974,0.8412535328311812
GAIBANDHA,2026,21,0,0,1.0,0.36363636363636365,5,RANGPUR,1.0,1.0,2.0,1,-0.2817325568414298,0.9594929736144974
GAIBANDHA,2026,22,0,0,0.0,0.36363636363636365,5,RANGPUR,0.0,1.0,2.0,0,-1.133107779529596e-15,1.0
GAZIPUR,2026,1,0,0,0.0,14.181818181818182,17,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
GAZIPUR,2026,2,0,0,0.0,14.181818181818182,17,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
GAZIPUR,2026,3,0,0,0.0,14.181818181818182,17,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
GAZIPUR,2026,4,2,1,0.0,14.181818181818182,17,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
GAZIPUR,2026,5,1,0,2.0,14.181818181818182,17,DHAKA,2.0,0.0,2.0,1,0.9898214418809327,0.14231483827328512
GAZIPUR,2026,6,0,0,1.0,14.181818181818182,17,DHAKA,1.0,2.0,3.0,1,0.9898214418809328,-0.142314838273285
GAZIPUR,2026,7,0,0,0.0,14.181818181818182,17,DHAKA,0.0,1.0,3.0,0,0.9096319953545184,-0.4154150130018863
GAZIPUR,2026,8,1,0,0.0,14.181818181818182,17,DHAKA,0.0,0.0,1.0,0,0.7557495743542583,-0.654860733945285
GAZIPUR,2026,9,4,1,1.0,14.181818181818182,17,DHAKA,1.0,0.0,1.0,1,0.5406408174555978,-0.8412535328311811
GAZIPUR,2026,10,2,1,4.0,14.181818181818182,17,DHAKA,4.0,1.0,5.0,1,0.28173255684142967,-0.9594929736144974
GAZIPUR,2026,11,3,1,2.0,14.181818181818182,17,DHAKA,2.0,4.0,7.0,1,5.66553889764798e-16,-1.0
GAZIPUR,2026,12,1,0,3.0,14.181818181818182,17,DHAKA,3.0,2.0,9.0,1,-0.2817325568414294,-0.9594929736144975
GAZIPUR,2026,13,14,1,1.0,14.181818181818182,17,DHAKA,1.0,3.0,6.0,1,-0.5406408174555976,-0.8412535328311812
GAZIPUR,2026,14,26,1,14.0,14.181818181818182,17,DHAKA,14.0,1.0,18.0,1,-0.7557495743542582,-0.6548607339452852
GAZIPUR,2026,15,64,1,26.0,14.181818181818182,17,DHAKA,26.0,14.0,41.0,1,-0.909631995354518,-0.41541501300188716
GAZIPUR,2026,16,56,1,64.0,14.181818181818182,17,DHAKA,64.0,26.0,104.0,1,-0.9898214418809327,-0.14231483827328523
GAZIPUR,2026,17,29,1,56.0,14.181818181818182,17,DHAKA,56.0,64.0,146.0,1,-0.9898214418809328,0.14231483827328487
GAZIPUR,2026,18,25,1,29.0,14.181818181818182,17,DHAKA,29.0,56.0,149.0,1,-0.9096319953545186,0.41541501300188605
GAZIPUR,2026,19,35,1,25.0,14.181818181818182,17,DHAKA,25.0,29.0,110.0,1,-0.7557495743542587,0.6548607339452845
GAZIPUR,2026,20,45,1,35.0,14.181818181818182,17,DHAKA,35.0,25.0,89.0,1,-0.5406408174555974,0.8412535328311812
GAZIPUR,2026,21,1,0,45.0,14.181818181818182,17,DHAKA,45.0,35.0,105.0,1,-0.2817325568414298,0.9594929736144974
GAZIPUR,2026,22,3,1,1.0,14.181818181818182,17,DHAKA,1.0,45.0,81.0,1,-1.133107779529596e-15,1.0
GAZIPUR CC.,2026,1,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
GAZIPUR CC.,2026,2,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
GAZIPUR CC.,2026,3,1,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
GAZIPUR CC.,2026,4,1,0,1.0,1.8181818181818181,12,DHAKA,1.0,0.0,1.0,1,0.9096319953545183,0.41541501300188644
GAZIPUR CC.,2026,5,0,0,1.0,1.8181818181818181,12,DHAKA,1.0,1.0,2.0,1,0.9898214418809327,0.14231483827328512
GAZIPUR CC.,2026,6,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,1.0,2.0,0,0.9898214418809328,-0.142314838273285
GAZIPUR CC.,2026,7,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,1.0,0,0.9096319953545184,-0.4154150130018863
GAZIPUR CC.,2026,8,1,0,0.0,1.8181818181818181,12,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
GAZIPUR CC.,2026,9,0,0,1.0,1.8181818181818181,12,DHAKA,1.0,0.0,1.0,1,0.5406408174555978,-0.8412535328311811
GAZIPUR CC.,2026,10,1,0,0.0,1.8181818181818181,12,DHAKA,0.0,1.0,1.0,0,0.28173255684142967,-0.9594929736144974
GAZIPUR CC.,2026,11,2,1,1.0,1.8181818181818181,12,DHAKA,1.0,0.0,2.0,1,5.66553889764798e-16,-1.0
GAZIPUR CC.,2026,12,0,0,2.0,1.8181818181818181,12,DHAKA,2.0,1.0,3.0,1,-0.2817325568414294,-0.9594929736144975
GAZIPUR CC.,2026,13,5,1,0.0,1.8181818181818181,12,DHAKA,0.0,2.0,3.0,0,-0.5406408174555976,-0.8412535328311812
GAZIPUR CC.,2026,14,10,1,5.0,1.8181818181818181,12,DHAKA,5.0,0.0,7.0,1,-0.7557495743542582,-0.6548607339452852
GAZIPUR CC.,2026,15,9,1,10.0,1.8181818181818181,12,DHAKA,10.0,5.0,15.0,1,-0.909631995354518,-0.41541501300188716
GAZIPUR CC.,2026,16,0,0,9.0,1.8181818181818181,12,DHAKA,9.0,10.0,24.0,1,-0.9898214418809327,-0.14231483827328523
GAZIPUR CC.,2026,17,4,1,0.0,1.8181818181818181,12,DHAKA,0.0,9.0,19.0,0,-0.9898214418809328,0.14231483827328487
GAZIPUR CC.,2026,18,2,1,4.0,1.8181818181818181,12,DHAKA,4.0,0.0,13.0,1,-0.9096319953545186,0.41541501300188605
GAZIPUR CC.,2026,19,3,1,2.0,1.8181818181818181,12,DHAKA,2.0,4.0,6.0,1,-0.7557495743542587,0.6548607339452845
GAZIPUR CC.,2026,20,1,0,3.0,1.8181818181818181,12,DHAKA,3.0,2.0,9.0,1,-0.5406408174555974,0.8412535328311812
GAZIPUR CC.,2026,21,0,0,1.0,1.8181818181818181,12,DHAKA,1.0,3.0,6.0,1,-0.2817325568414298,0.9594929736144974
GAZIPUR CC.,2026,22,0,0,0.0,1.8181818181818181,12,DHAKA,0.0,1.0,4.0,0,-1.133107779529596e-15,1.0
GOPALGANJ,2026,1,0,0,0.0,3.1363636363636362,11,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
GOPALGANJ,2026,2,0,0,0.0,3.1363636363636362,11,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
GOPALGANJ,2026,3,0,0,0.0,3.1363636363636362,11,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
GOPALGANJ,2026,4,0,0,0.0,3.1363636363636362,11,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
GOPALGANJ,2026,5,0,0,0.0,3.1363636363636362,11,DHAKA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
GOPALGANJ,2026,6,1,0,0.0,3.1363636363636362,11,DHAKA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
GOPALGANJ,2026,7,0,0,1.0,3.1363636363636362,11,DHAKA,1.0,0.0,1.0,1,0.9096319953545184,-0.4154150130018863
GOPALGANJ,2026,8,0,0,0.0,3.1363636363636362,11,DHAKA,0.0,1.0,1.0,0,0.7557495743542583,-0.654860733945285
GOPALGANJ,2026,9,0,0,0.0,3.1363636363636362,11,DHAKA,0.0,0.0,1.0,0,0.5406408174555978,-0.8412535328311811
GOPALGANJ,2026,10,0,0,0.0,3.1363636363636362,11,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
GOPALGANJ,2026,11,2,1,0.0,3.1363636363636362,11,DHAKA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
GOPALGANJ,2026,12,1,0,2.0,3.1363636363636362,11,DHAKA,2.0,0.0,2.0,1,-0.2817325568414294,-0.9594929736144975
GOPALGANJ,2026,13,7,1,1.0,3.1363636363636362,11,DHAKA,1.0,2.0,3.0,1,-0.5406408174555976,-0.8412535328311812
GOPALGANJ,2026,14,6,1,7.0,3.1363636363636362,11,DHAKA,7.0,1.0,10.0,1,-0.7557495743542582,-0.6548607339452852
GOPALGANJ,2026,15,3,1,6.0,3.1363636363636362,11,DHAKA,6.0,7.0,14.0,1,-0.909631995354518,-0.41541501300188716
GOPALGANJ,2026,16,11,1,3.0,3.1363636363636362,11,DHAKA,3.0,6.0,16.0,1,-0.9898214418809327,-0.14231483827328523
GOPALGANJ,2026,17,19,1,11.0,3.1363636363636362,11,DHAKA,11.0,3.0,20.0,1,-0.9898214418809328,0.14231483827328487
GOPALGANJ,2026,18,13,1,19.0,3.1363636363636362,11,DHAKA,19.0,11.0,33.0,1,-0.9096319953545186,0.41541501300188605
GOPALGANJ,2026,19,1,0,13.0,3.1363636363636362,11,DHAKA,13.0,19.0,43.0,1,-0.7557495743542587,0.6548607339452845
GOPALGANJ,2026,20,5,1,1.0,3.1363636363636362,11,DHAKA,1.0,13.0,33.0,1,-0.5406408174555974,0.8412535328311812
GOPALGANJ,2026,21,0,0,5.0,3.1363636363636362,11,DHAKA,5.0,1.0,19.0,1,-0.2817325568414298,0.9594929736144974
GOPALGANJ,2026,22,0,0,0.0,3.1363636363636362,11,DHAKA,0.0,5.0,6.0,0,-1.133107779529596e-15,1.0
HABIGANJ,2026,1,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
HABIGANJ,2026,2,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
HABIGANJ,2026,3,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
HABIGANJ,2026,4,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
HABIGANJ,2026,5,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
HABIGANJ,2026,6,1,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
HABIGANJ,2026,7,0,0,1.0,0.6818181818181818,6,SYLHET,1.0,0.0,1.0,1,0.9096319953545184,-0.4154150130018863
HABIGANJ,2026,8,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,1.0,1.0,0,0.7557495743542583,-0.654860733945285
HABIGANJ,2026,9,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,1.0,0,0.5406408174555978,-0.8412535328311811
HABIGANJ,2026,10,1,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
HABIGANJ,2026,11,0,0,1.0,0.6818181818181818,6,SYLHET,1.0,0.0,1.0,1,5.66553889764798e-16,-1.0
HABIGANJ,2026,12,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,1.0,1.0,0,-0.2817325568414294,-0.9594929736144975
HABIGANJ,2026,13,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,1.0,0,-0.5406408174555976,-0.8412535328311812
HABIGANJ,2026,14,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
HABIGANJ,2026,15,2,1,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
HABIGANJ,2026,16,2,1,2.0,0.6818181818181818,6,SYLHET,2.0,0.0,2.0,1,-0.9898214418809327,-0.14231483827328523
HABIGANJ,2026,17,8,1,2.0,0.6818181818181818,6,SYLHET,2.0,2.0,4.0,1,-0.9898214418809328,0.14231483827328487
HABIGANJ,2026,18,0,0,8.0,0.6818181818181818,6,SYLHET,8.0,2.0,12.0,1,-0.9096319953545186,0.41541501300188605
HABIGANJ,2026,19,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,8.0,10.0,0,-0.7557495743542587,0.6548607339452845
HABIGANJ,2026,20,0,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,8.0,0,-0.5406408174555974,0.8412535328311812
HABIGANJ,2026,21,1,0,0.0,0.6818181818181818,6,SYLHET,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
HABIGANJ,2026,22,0,0,1.0,0.6818181818181818,6,SYLHET,1.0,0.0,1.0,1,-1.133107779529596e-15,1.0
JAMALPUR,2026,1,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
JAMALPUR,2026,2,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
JAMALPUR,2026,3,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
JAMALPUR,2026,4,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
JAMALPUR,2026,5,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
JAMALPUR,2026,6,1,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
JAMALPUR,2026,7,0,0,1.0,0.7727272727272727,7,MYMENSINGH,1.0,0.0,1.0,1,0.9096319953545184,-0.4154150130018863
JAMALPUR,2026,8,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,1.0,1.0,0,0.7557495743542583,-0.654860733945285
JAMALPUR,2026,9,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,1.0,0,0.5406408174555978,-0.8412535328311811
JAMALPUR,2026,10,1,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
JAMALPUR,2026,11,0,0,1.0,0.7727272727272727,7,MYMENSINGH,1.0,0.0,1.0,1,5.66553889764798e-16,-1.0
JAMALPUR,2026,12,1,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,1.0,1.0,0,-0.2817325568414294,-0.9594929736144975
JAMALPUR,2026,13,5,1,1.0,0.7727272727272727,7,MYMENSINGH,1.0,0.0,2.0,1,-0.5406408174555976,-0.8412535328311812
JAMALPUR,2026,14,0,0,5.0,0.7727272727272727,7,MYMENSINGH,5.0,1.0,6.0,1,-0.7557495743542582,-0.6548607339452852
JAMALPUR,2026,15,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,5.0,6.0,0,-0.909631995354518,-0.41541501300188716
JAMALPUR,2026,16,3,1,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,5.0,0,-0.9898214418809327,-0.14231483827328523
JAMALPUR,2026,17,5,1,3.0,0.7727272727272727,7,MYMENSINGH,3.0,0.0,3.0,1,-0.9898214418809328,0.14231483827328487
JAMALPUR,2026,18,1,0,5.0,0.7727272727272727,7,MYMENSINGH,5.0,3.0,8.0,1,-0.9096319953545186,0.41541501300188605
JAMALPUR,2026,19,0,0,1.0,0.7727272727272727,7,MYMENSINGH,1.0,5.0,9.0,1,-0.7557495743542587,0.6548607339452845
JAMALPUR,2026,20,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,1.0,6.0,0,-0.5406408174555974,0.8412535328311812
JAMALPUR,2026,21,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,1.0,0,-0.2817325568414298,0.9594929736144974
JAMALPUR,2026,22,0,0,0.0,0.7727272727272727,7,MYMENSINGH,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
JESSORE,2026,1,0,0,0.0,1.8636363636363635,12,KHULNA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
JESSORE,2026,2,0,0,0.0,1.8636363636363635,12,KHULNA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
JESSORE,2026,3,0,0,0.0,1.8636363636363635,12,KHULNA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
JESSORE,2026,4,0,0,0.0,1.8636363636363635,12,KHULNA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
JESSORE,2026,5,0,0,0.0,1.8636363636363635,12,KHULNA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
JESSORE,2026,6,1,0,0.0,1.8636363636363635,12,KHULNA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
JESSORE,2026,7,0,0,1.0,1.8636363636363635,12,KHULNA,1.0,0.0,1.0,1,0.9096319953545184,-0.4154150130018863
JESSORE,2026,8,2,1,0.0,1.8636363636363635,12,KHULNA,0.0,1.0,1.0,0,0.7557495743542583,-0.654860733945285
JESSORE,2026,9,3,1,2.0,1.8636363636363635,12,KHULNA,2.0,0.0,3.0,1,0.5406408174555978,-0.8412535328311811
JESSORE,2026,10,1,0,3.0,1.8636363636363635,12,KHULNA,3.0,2.0,5.0,1,0.28173255684142967,-0.9594929736144974
JESSORE,2026,11,7,1,1.0,1.8636363636363635,12,KHULNA,1.0,3.0,6.0,1,5.66553889764798e-16,-1.0
JESSORE,2026,12,7,1,7.0,1.8636363636363635,12,KHULNA,7.0,1.0,11.0,1,-0.2817325568414294,-0.9594929736144975
JESSORE,2026,13,3,1,7.0,1.8636363636363635,12,KHULNA,7.0,7.0,15.0,1,-0.5406408174555976,-0.8412535328311812
JESSORE,2026,14,2,1,3.0,1.8636363636363635,12,KHULNA,3.0,7.0,17.0,1,-0.7557495743542582,-0.6548607339452852
JESSORE,2026,15,0,0,2.0,1.8636363636363635,12,KHULNA,2.0,3.0,12.0,1,-0.909631995354518,-0.41541501300188716
JESSORE,2026,16,7,1,0.0,1.8636363636363635,12,KHULNA,0.0,2.0,5.0,0,-0.9898214418809327,-0.14231483827328523
JESSORE,2026,17,4,1,7.0,1.8636363636363635,12,KHULNA,7.0,0.0,9.0,1,-0.9898214418809328,0.14231483827328487
JESSORE,2026,18,0,0,4.0,1.8636363636363635,12,KHULNA,4.0,7.0,11.0,1,-0.9096319953545186,0.41541501300188605
